firm_id,year,income,digital_finance,firm_size,employee_num,founder_edu,financing_difficulty,region_gdp,urban,high_tech
420,2016,12.97,0.554,2.62,77,2,0.423,10.39,1,1
420,2017,13.89,0.363,2.54,110,1,0.616,11.25,0,0
420,2018,15.94,0.691,1.86,154,2,0.285,11.47,1,0
420,2019,12.54,0.353,1.84,53,4,0.609,12.3,0,0
420,2020,14.06,0.257,1.39,182,2,0.595,12.96,1,0
420,2021,12.52,0.557,2.91,8,2,0.355,7.25,1,1
420,2022,15.38,0.377,2.91,182,2,0.741,10.81,0,1
420,2023,12.92,0.548,2.92,7,2,0.555,10.88,1,0
421,2010,13.02,0.139,2.65,148,1,0.918,9.85,1,0
421,2011,14.5,0.709,1.43,18,3,0.34,8.34,1,1
421,2012,13.48,0.601,1.99,68,2,0.49,12.89,1,0
421,2013,14.72,0.275,2.59,124,3,0.613,8.82,1,1
421,2014,11.27,0.278,2.57,173,2,0.725,5.61,1,0
421,2015,15.48,0.751,2.39,72,3,0.137,10.04,0,1
421,2016,12.67,0.389,2.68,63,3,0.5,9.52,1,0
421,2017,16.32,0.375,2.51,134,1,0.662,13.72,1,0
421,2018,10.9,0.16,2.56,123,2,0.935,10.98,0,0
421,2019,12.79,0.447,2.18,14,2,0.533,9.39,0,1
421,2020,15.03,0.466,2.99,79,2,0.699,9.61,1,0
421,2021,11.79,0.607,2.28,94,3,0.414,9.58,1,0
421,2022,13.17,0.29,1.83,105,3,0.632,14.43,0,0
421,2023,14.55,0.272,2.11,158,3,0.619,11.35,1,1
422,2010,11.96,0.568,2.33,136,2,0.534,7.19,0,0
422,2011,15.11,0.651,3.0,32,2,0.362,9.51,0,0
422,2012,14.45,0.264,2.48,134,2,0.803,9.95,1,0
422,2013,14.65,0.662,2.41,70,3,0.072,7.78,1,0
422,2014,11.91,0.506,1.88,148,3,0.519,6.43,1,0
422,2015,14.45,0.664,2.89,128,2,0.285,11.19,1,0
422,2016,13.49,0.489,2.17,61,3,0.371,8.39,0,1
422,2017,12.94,0.122,2.45,155,1,0.872,12.5,1,0
422,2018,14.99,0.477,3.24,155,4,0.632,10.02,1,0
422,2019,12.94,0.659,2.75,25,2,0.568,9.05,1,0
422,2020,9.85,0.366,1.69,107,3,0.658,5.17,1,0
422,2021,13.11,0.442,1.62,157,2,0.487,12.44,0,0
422,2022,13.49,0.474,2.47,62,4,0.449,10.59,1,1
422,2023,10.21,0.065,1.89,41,1,1.0,9.1,0,0
423,2010,15.2,0.751,2.82,181,2,0.15,8.22,1,0
423,2011,14.02,0.365,2.52,147,2,0.697,13.2,0,0
423,2012,13.33,0.576,2.58,160,4,0.454,7.87,0,0
423,2013,15.74,0.487,2.15,199,4,0.531,9.26,1,1
423,2014,17.11,0.689,3.37,136,2,0.155,11.14,0,0
423,2015,17.15,0.561,3.92,51,3,0.403,12.9,1,0
423,2016,13.18,0.465,2.36,182,3,0.389,9.57,1,0
423,2017,14.95,0.366,2.68,192,2,0.575,8.53,1,1
423,2018,16.72,0.62,2.55,194,2,0.472,9.79,1,0
423,2019,14.29,0.219,2.37,199,4,0.904,11.81,1,1
423,2020,15.36,0.597,2.08,107,3,0.425,12.26,1,0
423,2021,11.15,0.335,1.96,76,2,0.608,7.25,1,0
423,2022,13.53,0.688,1.93,175,2,0.471,10.23,0,0
423,2023,13.05,0.524,2.7,93,2,0.417,7.13,0,0
424,2010,13.39,0.597,2.24,62,3,0.29,11.77,1,0
424,2011,12.48,0.512,1.21,109,2,0.557,10.84,0,0
424,2012,12.11,0.237,2.72,184,3,0.809,8.16,1,0
424,2013,14.39,0.371,2.48,73,2,0.575,13.07,1,0
424,2014,17.22,0.601,3.17,50,2,0.409,10.67,1,1
424,2015,15.2,0.525,2.69,157,1,0.519,10.45,1,0
424,2016,12.1,0.677,1.76,29,4,0.343,9.64,1,0
424,2017,12.22,0.56,1.39,125,2,0.485,9.98,0,0
424,2018,11.01,0.355,2.14,39,3,0.594,9.24,1,0
424,2019,12.35,0.381,2.19,193,2,0.672,8.52,0,0
424,2020,13.44,0.515,2.97,19,3,0.486,12.46,0,0
424,2021,10.65,0.153,2.5,110,2,0.8,9.01,0,0
424,2022,16.54,0.751,3.07,132,3,0.224,8.95,1,0
424,2023,13.29,0.566,1.84,78,4,0.424,9.74,0,0
425,2010,17.51,0.684,2.98,92,2,0.171,12.85,1,0
425,2011,14.32,0.263,2.86,167,2,0.673,12.26,0,0
425,2012,13.72,0.687,1.49,33,3,0.32,9.21,1,0
425,2013,16.16,0.835,3.16,42,2,0.03,12.45,1,0
425,2014,14.78,0.302,2.55,28,3,0.636,10.22,1,1
425,2015,13.78,0.616,2.7,23,1,0.623,8.31,1,0
425,2016,13.86,0.5,2.07,178,3,0.387,9.05,1,0
425,2017,15.4,0.268,3.14,53,3,0.693,12.75,1,1
425,2018,14.66,0.574,1.91,48,2,0.343,14.17,0,0
425,2019,16.46,0.625,2.92,158,3,0.363,10.64,1,0
425,2020,14.57,0.41,2.91,157,3,0.509,8.87,1,0
425,2021,12.81,0.675,2.01,39,2,0.301,9.75,1,0
425,2022,13.43,0.25,3.49,168,2,0.678,8.48,1,0
425,2023,12.29,0.276,2.62,146,3,0.83,8.77,0,0
426,2010,12.35,0.52,2.83,60,1,0.488,8.57,1,0
426,2011,13.89,0.504,1.74,138,4,0.396,9.84,1,0
426,2012,12.29,0.393,3.56,36,3,0.692,10.24,1,0
426,2013,12.65,0.621,1.89,30,2,0.283,9.7,0,0
426,2014,15.29,0.58,3.01,147,4,0.264,9.56,1,0
426,2015,14.48,0.629,2.0,181,2,0.371,11.52,1,0
426,2016,12.0,0.482,2.19,60,3,0.709,9.54,1,0
426,2017,11.59,0.59,2.89,41,2,0.227,9.67,1,0
426,2018,15.39,0.433,3.01,129,3,0.434,9.65,1,1
426,2019,13.81,0.808,1.86,57,3,0.267,13.09,1,0
426,2020,13.84,0.378,3.05,190,3,0.558,9.02,1,0
426,2021,19.02,0.816,3.02,105,2,0.245,11.19,0,0
426,2022,10.72,0.505,2.03,82,2,0.411,8.5,0,0
426,2023,13.9,0.294,3.3,40,2,0.721,10.7,1,0
427,2010,12.42,0.705,1.77,105,2,0.469,11.09,0,0
427,2011,12.5,0.519,2.19,15,2,0.362,12.17,1,0
427,2012,12.28,0.628,2.74,31,3,0.475,9.23,1,0
427,2013,13.41,0.684,2.07,6,4,0.384,7.77,1,0
427,2014,14.49,0.551,2.63,26,2,0.3,8.43,1,0
427,2015,13.03,0.411,2.62,70,2,0.645,11.93,1,0
427,2016,17.85,0.646,2.41,116,4,0.361,14.16,1,1
427,2017,12.53,0.5,2.92,21,4,0.509,11.67,0,0
427,2018,13.23,0.603,2.39,136,3,0.431,7.48,1,0
427,2019,12.72,0.177,2.62,18,1,0.788,11.6,1,0
427,2020,12.47,0.567,3.07,11,3,0.44,8.11,1,0
427,2021,12.2,0.404,2.9,83,3,0.62,9.3,0,0
427,2022,16.05,0.748,2.89,148,1,0.327,10.37,1,0
427,2023,13.49,0.593,1.93,108,3,0.254,10.71,0,0
428,2010,14.01,0.536,2.76,198,3,0.593,10.13,1,0
428,2011,16.07,0.573,2.06,151,2,0.312,8.8,1,0
428,2012,10.23,0.35,1.86,5,3,0.726,12.12,0,0
428,2013,14.88,0.743,2.46,35,3,0.264,8.94,1,0
428,2014,16.49,0.799,2.05,132,3,0.073,12.51,1,0
428,2015,12.77,0.559,2.9,136,3,0.494,7.28,0,0
428,2016,16.29,0.739,2.91,95,2,0.167,10.43,1,0
428,2017,9.73,0.415,1.55,62,3,0.692,7.55,1,0
428,2018,11.84,0.38,2.09,60,3,0.548,8.33,1,0
428,2019,15.55,0.506,1.77,185,4,0.344,8.97,1,1
428,2020,12.75,0.565,2.27,47,2,0.588,13.04,0,0
428,2021,14.24,0.441,2.73,78,1,0.577,12.62,0,0
428,2022,14.48,0.581,2.38,53,4,0.506,11.75,1,1
428,2023,14.06,0.546,2.21,116,3,0.369,10.07,1,0
429,2010,14.19,0.35,3.15,112,4,0.461,10.38,0,0
429,2011,12.11,0.578,1.35,64,2,0.59,12.53,1,0
429,2012,13.9,0.63,3.12,98,2,0.37,11.4,1,0
429,2013,15.84,0.526,2.23,148,2,0.523,10.04,1,1
429,2014,17.08,0.673,2.46,77,4,0.393,12.97,1,0
429,2015,12.67,0.317,2.24,103,4,0.649,11.63,0,0
429,2016,15.67,0.57,3.27,192,3,0.452,10.48,1,0
429,2017,12.94,0.324,1.88,118,2,0.835,9.08,1,1
429,2018,14.54,0.333,2.51,179,2,0.664,8.9,1,0
429,2019,13.75,0.405,2.76,19,3,0.689,9.33,1,0
429,2020,13.09,0.359,1.69,67,3,0.442,10.91,1,0
429,2021,13.89,0.418,2.04,32,3,0.695,11.67,1,1
429,2022,13.61,0.468,2.43,152,2,0.38,7.11,0,0
429,2023,14.61,0.626,2.06,195,3,0.475,6.11,1,1
430,2010,13.14,0.452,2.09,165,1,0.587,8.1,1,1
430,2011,12.29,0.262,2.33,40,3,0.728,9.18,1,1
430,2012,15.3,0.671,2.82,129,3,0.319,12.39,0,0
430,2013,12.99,0.374,2.33,145,4,0.6,9.44,0,0
430,2014,12.73,0.491,3.04,66,3,0.427,10.51,1,0
430,2015,14.69,0.567,2.0,155,2,0.412,10.84,1,0
430,2016,8.56,0.53,1.87,17,2,0.691,7.95,0,0
430,2017,16.96,0.664,3.46,92,4,0.466,12.92,1,0
430,2018,14.0,0.572,2.17,44,1,0.341,8.67,1,0
430,2019,14.52,0.371,1.84,162,2,0.656,13.12,1,0
430,2020,13.37,0.827,1.63,128,4,0.183,9.75,1,0
430,2021,15.64,0.529,3.04,29,3,0.457,9.32,1,1
430,2022,13.7,0.478,2.33,158,3,0.422,7.78,0,0
430,2023,14.8,0.645,2.37,28,2,0.4,10.39,0,0
431,2010,14.88,0.537,2.42,101,4,0.547,14.51,0,0
431,2011,15.68,0.56,3.01,43,2,0.357,10.83,1,0
431,2012,14.95,0.874,2.41,113,2,0.322,10.54,1,0
431,2013,13.4,0.459,3.67,65,2,0.693,8.67,1,0
431,2014,15.53,0.452,2.57,181,2,0.602,11.18,1,0
431,2015,16.58,0.517,3.03,173,4,0.359,10.32,1,0
431,2016,13.14,0.661,2.9,24,3,0.379,9.87,0,0
431,2017,11.88,0.274,2.48,176,3,0.754,10.99,0,0
431,2018,9.47,0.205,2.21,20,4,0.846,6.37,0,0
431,2019,14.95,0.412,2.67,153,2,0.747,9.8,1,1
431,2020,12.85,0.255,2.76,19,1,0.727,7.61,1,1
431,2021,14.21,0.436,2.21,171,3,0.769,10.06,1,0
431,2022,13.72,0.575,2.58,46,3,0.465,8.55,0,0
431,2023,15.81,0.366,3.12,193,3,0.605,8.69,1,1
432,2010,11.74,0.286,3.53,8,1,0.954,7.33,0,1
432,2011,14.78,0.51,2.93,156,3,0.573,12.23,1,0
432,2012,14.73,0.629,3.43,135,2,0.325,8.64,0,0
432,2013,11.68,0.246,2.19,118,2,0.763,8.75,1,0
432,2014,15.5,0.623,2.85,133,2,0.44,13.06,1,0
432,2015,15.94,0.623,3.17,145,2,0.362,11.14,1,0
432,2016,11.7,0.643,2.05,58,2,0.37,5.93,0,0
432,2017,14.51,0.683,2.26,86,2,0.236,12.77,1,0
432,2018,18.99,0.83,3.37,44,4,0.001,13.3,1,1
432,2019,15.3,0.447,2.01,131,4,0.564,13.11,0,0
432,2020,13.46,0.516,1.83,143,3,0.498,11.34,1,0
432,2021,13.8,0.438,3.26,46,4,0.615,7.8,1,1
432,2022,14.51,0.5,3.1,97,4,0.442,9.9,0,0
432,2023,13.61,0.73,2.72,8,2,0.136,7.1,0,1
433,2010,11.02,0.298,2.48,29,3,0.605,8.27,0,0
433,2011,12.46,0.371,2.28,104,4,0.735,7.78,1,1
433,2012,13.86,0.707,2.64,168,3,0.227,8.75,0,0
433,2013,15.47,0.653,3.29,196,2,0.303,10.33,0,0
433,2014,13.08,0.446,2.62,129,3,0.523,9.11,1,0
433,2015,16.77,0.628,3.58,176,2,0.31,9.02,1,1
433,2016,13.52,0.551,2.05,44,2,0.379,9.42,0,0
433,2017,16.33,0.725,2.49,96,2,0.188,13.0,1,0
433,2018,16.26,0.511,2.31,177,2,0.629,14.33,1,0
433,2019,13.04,0.654,1.96,140,1,0.414,9.1,0,1
433,2020,14.66,0.896,2.42,89,4,0.228,10.67,0,0
433,2021,13.03,0.59,2.71,39,2,0.555,8.32,0,0
433,2022,17.02,0.507,2.76,176,1,0.258,11.54,0,0
433,2023,15.31,0.608,3.59,150,1,0.426,9.05,1,0
434,2010,11.74,0.445,2.73,51,3,0.496,8.58,1,0
434,2011,18.14,0.858,3.08,157,4,0.253,14.0,1,0
434,2012,13.33,0.527,2.53,173,2,0.399,7.29,1,0
434,2013,14.34,0.459,3.34,9,1,0.436,5.09,1,0
434,2014,16.65,0.375,3.7,196,3,0.482,11.47,0,0
434,2015,14.97,0.665,2.77,194,3,0.305,9.26,0,0
434,2016,13.09,0.63,2.0,129,2,0.461,8.71,1,0
434,2017,14.58,0.425,2.23,115,2,0.6,15.46,1,0
434,2018,13.71,0.586,2.64,76,3,0.293,11.46,0,1
434,2019,11.95,0.274,2.73,91,2,0.942,9.88,0,0
434,2020,12.44,0.528,2.85,7,4,0.537,8.58,1,0
434,2021,15.87,0.568,2.73,169,1,0.51,10.89,1,0
434,2022,12.81,0.756,2.5,97,2,0.372,6.53,1,0
434,2023,14.05,0.384,2.18,45,4,0.452,8.97,1,1
435,2010,14.32,0.308,2.7,152,4,0.601,9.93,1,0
435,2011,15.08,0.366,3.43,199,2,0.717,10.43,0,0
435,2012,14.75,0.3,3.01,91,4,0.619,9.72,1,0
435,2013,13.13,0.7,2.77,172,3,0.272,8.61,0,0
435,2014,16.09,0.732,3.01,89,2,0.26,11.84,0,0
435,2015,13.33,0.548,2.31,140,3,0.324,6.7,1,0
435,2016,13.99,0.683,2.25,137,2,0.281,9.44,0,0
435,2017,11.1,0.52,2.13,29,2,0.571,8.96,1,0
435,2018,13.26,0.486,2.44,43,2,0.587,12.02,1,1
435,2019,14.27,0.45,2.29,169,3,0.661,9.08,1,0
435,2020,15.56,0.453,3.1,129,4,0.648,10.88,1,0
435,2021,15.44,0.268,2.26,109,2,0.773,10.67,1,1
435,2022,13.23,0.54,2.1,9,2,0.493,6.33,1,0
435,2023,13.94,0.494,3.47,140,3,0.531,9.87,1,0
436,2010,11.98,0.612,2.27,8,3,0.325,6.51,1,0
436,2011,15.33,0.514,2.58,173,3,0.383,10.7,1,0
436,2012,15.47,0.476,2.73,64,2,0.455,8.54,1,1
436,2013,14.03,0.369,1.93,58,3,0.598,12.37,1,0
436,2014,14.96,0.511,3.12,154,2,0.424,9.64,0,1
436,2015,13.52,0.611,2.82,82,3,0.431,8.46,1,0
436,2016,14.84,0.328,3.28,23,2,0.692,12.4,0,0
436,2017,11.08,0.513,2.16,103,2,0.518,8.26,1,0
436,2018,13.11,0.535,2.55,72,3,0.5,11.79,1,0
436,2019,14.29,0.392,2.52,37,4,0.727,10.94,1,1
436,2020,15.88,0.412,2.63,154,3,0.587,9.27,1,0
436,2021,11.12,0.535,1.77,197,4,0.566,7.33,1,0
436,2022,13.61,0.33,2.56,143,2,0.722,12.48,0,0
436,2023,12.27,0.552,1.79,20,3,0.56,11.0,0,0
437,2010,14.34,0.366,2.68,131,3,0.796,8.46,1,0
437,2011,14.6,0.659,1.44,97,3,0.398,10.49,1,1
437,2012,12.34,0.851,1.57,48,4,0.16,12.01,1,0
437,2013,11.61,0.371,2.91,13,4,0.639,10.22,1,0
437,2014,16.37,0.58,2.23,82,3,0.373,10.48,1,1
437,2015,13.45,0.391,2.01,83,3,0.559,12.06,1,0
437,2016,16.74,0.656,3.14,194,4,0.434,13.07,0,1
437,2017,13.56,0.31,2.66,90,2,0.593,9.76,1,0
437,2018,13.14,0.572,2.94,19,4,0.589,7.33,1,0
437,2019,8.82,0.369,2.42,10,4,0.616,7.39,1,0
437,2020,11.57,0.469,3.84,5,3,0.817,8.62,1,0
437,2021,11.65,0.345,2.2,24,3,0.585,8.13,1,0
437,2022,17.33,0.623,3.37,168,2,0.402,6.64,1,0
437,2023,14.86,0.374,2.47,134,2,0.59,13.7,1,0
438,2010,10.69,0.583,1.67,74,3,0.338,11.06,1,0
438,2011,11.97,0.448,2.74,6,2,0.658,8.95,1,1
438,2012,15.08,0.483,2.66,135,3,0.407,9.93,1,0
438,2013,11.48,0.522,1.97,11,4,0.41,6.43,0,0
438,2014,12.25,0.386,2.04,88,1,0.673,12.31,0,0
438,2015,12.55,0.532,2.49,196,1,0.543,6.1,0,0
438,2016,17.27,0.73,2.67,173,3,0.131,11.02,1,0
438,2017,10.78,0.383,1.26,58,2,0.675,6.32,1,0
438,2018,15.29,0.676,3.03,45,3,0.337,9.17,1,0
438,2019,14.67,0.725,2.25,119,3,0.184,12.49,1,0
438,2020,12.59,0.378,1.83,137,1,0.544,6.73,1,0
438,2021,13.39,0.282,2.97,106,1,0.515,9.7,1,0
438,2022,14.45,0.545,2.49,86,4,0.626,11.26,1,1
438,2023,13.36,0.418,3.11,67,2,0.684,10.93,1,0
439,2010,14.85,0.78,2.72,5,3,0.091,10.14,1,0
439,2011,13.77,0.505,2.5,29,4,0.575,10.99,1,0
439,2012,11.54,0.38,2.42,178,4,0.563,8.78,1,0
439,2013,13.47,0.328,2.74,147,2,0.764,13.87,0,0
439,2014,12.92,0.663,2.29,149,3,0.287,6.78,0,0
439,2015,15.02,0.414,2.07,153,3,0.549,12.32,1,0
439,2016,14.39,0.507,2.8,185,3,0.465,10.38,1,0
439,2017,14.12,0.643,2.43,59,3,0.291,11.23,1,0
439,2018,14.53,0.427,2.52,111,3,0.713,11.59,1,0
439,2019,14.65,0.493,3.04,142,2,0.597,11.11,0,0
439,2020,15.57,0.498,2.44,189,3,0.513,8.38,1,0
439,2021,13.44,0.602,2.51,69,3,0.5,9.43,1,0
439,2022,14.49,0.589,2.2,41,3,0.249,7.1,1,0
439,2023,16.2,0.467,2.72,116,1,0.41,9.4,1,0
440,2010,13.23,0.51,2.67,11,1,0.538,10.65,0,0
440,2011,14.58,0.444,2.95,80,4,0.629,11.21,1,0
440,2012,11.89,0.278,2.21,44,2,0.75,10.78,0,0
440,2013,14.56,0.539,2.27,182,2,0.273,6.49,1,0
440,2014,14.31,0.784,2.9,5,3,0.11,8.88,0,0
440,2015,14.48,0.367,2.63,152,3,0.674,8.68,1,0
440,2016,11.84,0.384,2.05,112,2,0.859,7.38,1,0
440,2017,15.35,0.369,3.15,163,3,0.752,8.33,1,0
440,2018,10.97,0.609,1.65,72,3,0.549,10.0,1,0
440,2019,14.83,0.567,2.89,16,3,0.467,12.83,1,0
440,2020,13.6,0.476,1.87,154,4,0.557,8.09,1,0
440,2021,13.19,0.362,3.44,133,2,0.534,7.74,1,0
440,2022,12.84,0.514,1.73,130,3,0.581,8.8,1,0
440,2023,13.32,0.265,3.08,5,2,0.727,10.67,1,0
441,2010,16.47,0.522,2.46,135,2,0.548,12.45,1,0
441,2011,13.44,0.631,2.32,121,3,0.372,9.83,0,0
441,2012,12.77,0.312,2.59,153,2,0.716,7.11,1,0
441,2013,12.17,0.27,2.82,17,3,0.721,7.53,1,1
441,2014,15.11,0.737,2.05,193,2,0.286,10.38,1,0
441,2015,15.15,0.408,2.09,145,2,0.692,11.99,1,0
441,2016,16.49,0.67,2.82,109,3,0.203,13.63,1,0
441,2017,13.08,0.477,1.65,165,3,0.374,7.64,1,1
441,2018,14.59,0.476,2.21,138,2,0.567,10.28,1,1
441,2019,14.22,0.566,4.02,29,4,0.578,7.94,1,0
441,2020,11.59,0.367,2.02,155,2,0.802,8.2,1,0
441,2021,13.75,0.52,3.07,92,2,0.358,8.03,1,0
441,2022,12.45,0.443,2.21,105,2,0.517,9.33,1,0
441,2023,11.02,0.302,2.75,30,2,0.55,8.24,1,0
442,2010,16.02,0.551,2.83,136,1,0.394,14.96,0,0
442,2011,12.98,0.461,3.06,106,3,0.652,9.08,1,0
442,2012,16.59,0.476,2.4,167,3,0.522,11.98,0,1
442,2013,13.74,0.318,3.49,104,2,0.644,8.68,1,0
442,2014,14.93,0.739,2.21,29,4,0.316,14.47,0,0
442,2015,15.88,0.632,2.62,152,2,0.289,10.68,1,0
442,2016,12.05,0.645,2.62,5,2,0.515,11.67,1,0
442,2017,12.04,0.454,1.94,98,2,0.547,8.82,1,0
442,2018,15.54,0.241,2.36,72,2,0.719,11.95,1,1
442,2019,15.11,0.793,2.58,27,3,0.266,10.67,1,1
442,2020,15.34,0.491,2.28,110,2,0.603,9.24,1,0
442,2021,14.64,0.388,3.72,154,3,0.772,7.84,0,0
442,2022,13.84,0.563,2.08,99,3,0.416,9.52,1,0
442,2023,15.0,0.675,3.09,66,3,0.434,9.35,1,0
443,2010,15.75,0.497,2.93,133,3,0.514,11.74,0,0
443,2011,16.69,0.692,2.49,191,2,0.247,9.54,1,0
443,2012,12.12,0.662,2.07,72,2,0.26,6.16,0,0
443,2013,13.05,0.339,2.12,151,3,0.552,11.29,1,0
443,2014,11.2,0.399,2.24,34,2,0.527,12.59,0,0
443,2015,13.05,0.644,1.61,133,1,0.468,6.67,1,0
443,2016,11.49,0.093,2.0,52,3,0.978,13.61,1,0
443,2017,12.0,0.478,1.76,23,2,0.398,12.79,1,0
443,2018,13.39,0.285,3.17,131,3,0.54,8.74,1,0
443,2019,14.18,0.429,2.81,184,2,0.46,7.77,1,0
443,2020,15.66,0.455,2.89,154,4,0.467,12.11,1,1
443,2021,12.75,0.446,2.79,54,3,0.523,7.26,1,0
443,2022,12.19,0.417,2.58,198,1,0.7,8.66,1,0
443,2023,13.19,0.335,3.23,138,3,0.61,7.37,1,0
444,2010,15.18,0.844,2.19,196,3,0.324,10.01,0,1
444,2011,17.18,0.78,2.55,153,3,0.052,12.93,1,0
444,2012,13.27,0.326,2.87,151,3,0.639,10.75,1,0
444,2013,14.53,0.737,1.84,169,3,0.341,12.04,1,0
444,2014,17.32,0.44,4.05,67,2,0.645,9.3,1,0
444,2015,15.47,0.519,2.51,161,2,0.447,10.19,1,0
444,2016,15.09,0.491,2.57,192,4,0.61,7.55,0,1
444,2017,15.43,0.401,3.13,166,2,0.68,9.81,0,0
444,2018,16.91,0.648,2.96,133,1,0.284,8.51,1,1
444,2019,11.33,0.519,2.52,52,2,0.513,9.68,0,0
444,2020,11.83,0.429,2.57,93,4,0.642,9.54,1,0
444,2021,10.38,0.304,1.75,131,3,0.635,9.37,1,1
444,2022,14.32,0.366,2.22,153,3,0.803,14.22,1,0
444,2023,14.93,0.254,2.76,166,4,0.663,13.54,1,1
445,2010,16.12,0.502,2.72,158,4,0.513,12.83,1,1
445,2011,14.18,0.321,3.11,40,3,0.555,13.59,1,0
445,2012,14.23,0.46,2.44,155,2,0.55,12.84,1,0
445,2013,13.75,0.706,1.81,85,2,0.188,9.96,1,0
445,2014,14.65,0.68,3.03,51,3,0.291,9.75,1,0
445,2015,15.64,0.495,3.22,176,2,0.346,10.47,1,0
445,2016,13.04,0.487,2.95,152,3,0.593,9.58,1,0
445,2017,14.59,0.782,2.42,31,3,0.254,7.92,0,1
445,2018,18.69,0.578,3.02,193,3,0.531,10.59,0,1
445,2019,16.17,0.451,4.21,169,1,0.514,6.87,1,0
445,2020,14.45,0.286,2.56,56,1,0.827,10.28,1,0
445,2021,11.68,0.559,1.84,79,3,0.445,8.01,1,0
445,2022,13.07,0.624,2.21,96,2,0.387,9.84,0,0
445,2023,13.78,0.405,2.81,66,3,0.806,10.38,0,1
446,2010,12.18,0.544,1.7,70,3,0.408,9.29,1,0
446,2011,14.8,0.445,2.58,156,4,0.677,6.72,0,1
446,2012,10.24,0.472,2.69,84,4,0.576,7.62,0,0
446,2013,13.41,0.127,3.27,144,3,0.816,10.92,1,0
446,2014,16.64,0.467,3.16,148,3,0.402,8.89,1,0
446,2015,15.85,0.645,2.93,168,2,0.251,11.12,1,0
446,2016,12.7,0.405,1.42,134,2,0.708,10.02,1,0
446,2017,15.56,0.508,2.96,194,3,0.666,9.6,1,0
446,2018,13.51,0.387,2.85,68,3,0.623,10.7,1,0
446,2019,13.43,0.554,2.63,33,3,0.46,8.65,1,0
446,2020,11.7,0.468,1.63,91,2,0.61,10.8,0,0
446,2021,10.07,0.359,2.11,100,4,0.648,9.16,1,0
446,2022,15.69,0.7,1.92,35,2,0.41,15.07,0,1
446,2023,12.15,0.639,1.49,87,4,0.39,7.73,0,1
447,2010,11.65,0.409,2.5,147,3,0.604,9.29,0,0
447,2011,14.73,0.575,2.1,187,2,0.355,9.37,1,0
447,2012,15.19,0.581,3.81,37,1,0.325,7.3,1,0
447,2013,16.99,0.596,2.42,184,2,0.088,11.45,1,0
447,2014,12.22,0.246,3.15,104,4,0.878,9.14,0,0
447,2015,12.81,0.651,1.72,152,4,0.334,5.24,0,0
447,2016,13.21,0.415,2.23,77,3,0.545,11.39,1,0
447,2017,14.61,0.446,2.55,170,3,0.359,8.73,1,0
447,2018,15.89,0.896,2.05,135,3,0.04,9.79,1,0
447,2019,13.25,0.545,2.29,186,3,0.378,11.35,0,0
447,2020,15.79,0.442,2.39,198,3,0.478,9.27,1,1
447,2021,10.95,0.169,2.38,22,2,0.864,9.25,1,0
447,2022,17.17,0.708,3.43,130,4,0.304,14.93,0,0
447,2023,11.23,0.298,2.69,11,3,0.566,5.69,1,0
448,2010,15.56,0.349,2.74,167,2,0.521,7.43,0,0
448,2011,11.37,0.45,2.77,128,4,0.42,7.82,0,0
448,2012,16.03,0.712,2.81,118,3,0.469,13.58,1,0
448,2013,14.27,0.616,2.46,88,2,0.533,8.71,1,0
448,2014,12.34,0.476,2.34,88,1,0.438,10.48,1,0
448,2015,14.46,0.546,2.58,87,3,0.256,9.05,1,0
448,2016,14.9,0.41,3.08,109,4,0.603,11.21,1,0
448,2017,13.85,0.521,3.06,106,4,0.484,9.97,0,1
448,2018,12.6,0.511,2.38,97,3,0.521,10.51,0,0
448,2019,18.3,0.645,2.88,64,2,0.429,12.57,1,1
448,2020,12.97,0.645,2.4,106,1,0.4,10.88,1,0
448,2021,12.77,0.574,2.52,28,2,0.314,8.53,1,0
448,2022,13.22,0.446,2.26,113,4,0.584,10.62,1,0
448,2023,15.66,0.611,2.41,171,4,0.474,14.84,0,0
449,2010,16.4,0.486,3.17,144,2,0.441,11.13,1,1
449,2011,13.1,0.338,2.55,98,3,0.692,10.3,1,0
449,2012,13.15,0.44,2.57,185,3,0.505,7.26,0,0
449,2013,13.15,0.513,1.78,68,1,0.687,11.45,1,0
449,2014,15.61,0.637,2.35,8,3,0.231,11.74,0,1
449,2015,13.31,0.472,2.38,98,4,0.643,10.63,0,0
449,2016,13.93,0.319,2.09,137,2,0.514,10.23,0,1
449,2017,12.29,0.509,2.51,20,4,0.671,15.67,0,0
449,2018,14.38,0.517,2.29,31,2,0.369,11.71,0,1
449,2019,15.63,0.528,2.54,136,1,0.491,12.48,0,0
449,2020,12.55,0.638,2.56,76,2,0.199,10.13,0,0
449,2021,11.69,0.653,2.02,52,4,0.212,9.74,0,0
449,2022,14.6,0.411,2.3,140,3,0.679,11.26,0,0
449,2023,10.91,0.408,2.54,85,3,0.695,9.73,0,0
450,2010,14.46,0.344,3.09,178,3,0.68,9.9,1,0
450,2011,13.52,0.605,2.63,48,3,0.469,10.93,1,0
450,2012,17.45,0.717,2.17,199,4,0.387,8.97,1,1
450,2013,13.44,0.453,2.7,56,3,0.479,10.44,0,0
450,2014,15.35,0.464,3.35,38,4,0.396,10.16,1,0
450,2015,17.12,0.72,2.96,194,2,0.279,11.93,1,0
450,2016,15.53,0.576,2.77,25,3,0.366,8.78,1,0
450,2017,11.88,0.565,2.86,28,3,0.473,6.0,1,0
