Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding ($M),Number of Employees,Annual Revenue ($M),Valuation ($B),Success Score,Acquired?,IPO?,Customer Base (Millions),Tech Stack,Social Media Followers
Startup_6166,2014,Australia,EdTech,Seed,1.3219,32,2.1589,2.9286,3,No,No,0.3358,"Python, AI",31425
Startup_6167,2007,Australia,Gaming,Seed,0.1535,26,0.8446,2.2377,1,No,No,0.169,"PHP, Laravel",6751
Startup_6168,2015,USA,FinTech,IPO,1.1543,22,2.4578,4.2884,4,No,No,0.6988,"Node.js, React",19333
Startup_6169,2006,Germany,E-commerce,Seed,0.3298,31,1.1696,3.0025,1,No,No,0.0963,"Node.js, React",15243
Startup_6170,2016,Japan,Energy,IPO,0.5618,43,1.7755,4.283,2,No,No,0.001,"C++, ML",40146
Startup_6171,2004,China,FinTech,IPO,2.186,10,1.733,2.7653,2,No,No,0.1769,"Node.js, React",20276
Startup_6172,2010,India,Energy,Series C,1.1881,12,1.5233,2.8551,2,No,No,0.6583,"PHP, Laravel",6850
Startup_6173,2015,China,FinTech,Series A,2.6039,28,4.701,13.3269,7,No,No,2.4289,"Node.js, React",34053
Startup_6174,2015,Japan,Gaming,Series A,1.3048,6,3.138,4.4236,4,No,No,0.4653,"Python, AI",13131
Startup_6175,2020,China,Healthcare,Series C,4.7057,20,8.5491,15.2405,10,No,No,2.8942,"Node.js, React",11258
Startup_6176,2015,Canada,EdTech,Series C,4.5344,5,5.6528,18.34,8,No,No,1.0894,"C++, ML",50000
Startup_6177,2016,France,Energy,Series A,2.8557,23,2.8122,5.6119,4,No,No,0.13,"Node.js, React",46021
Startup_6178,2010,Germany,Tech,Series C,1.8044,9,2.4416,5.7036,3,No,No,1.0775,"PHP, Laravel",50000
Startup_6179,2012,France,Gaming,Seed,1.9367,29,3.6034,12.0316,5,No,No,1.9598,"PHP, Laravel",7903
Startup_6180,2013,Canada,Logistics,Seed,2.0887,16,1.1828,2.1767,1,No,No,0.0536,"Node.js, React",0
Startup_6181,2020,India,EdTech,Seed,3.6515,46,4.0439,8.0427,6,No,No,1.7716,"PHP, Laravel",19555
Startup_6182,2014,UK,Healthcare,Series B,2.2856,22,3.2235,8.5196,5,No,No,0.9386,"PHP, Laravel",49014
Startup_6183,2015,China,Tech,Series B,4.2908,8,6.172,18.3417,8,No,No,3.4862,"C++, ML",45945
Startup_6184,2009,India,Energy,Seed,4.7233,20,7.5566,24.7717,9,No,No,1.728,"Python, AI",20826
Startup_6185,2000,Germany,Energy,IPO,1.7129,14,2.5082,8.4886,4,No,No,0.8517,"C++, ML",3043
Startup_6186,2020,India,Tech,Series B,2.8254,39,5.7522,17.1972,8,No,No,1.8878,"Java, Spring",50000
Startup_6187,2020,China,Gaming,IPO,0.5205,37,1.6087,2.6893,2,No,No,0.5067,"C++, ML",48633
Startup_6188,2010,Germany,Energy,Series A,1.0423,50,2.1206,2.6853,3,No,No,0.079,"Node.js, React",14148
Startup_6189,2015,Japan,Logistics,Series B,2.0967,34,4.602,8.8517,6,No,No,2.1034,"Python, AI",21290
Startup_6190,2010,China,Energy,Series B,1.0707,11,2.2864,3.6281,3,No,No,0.5408,"Node.js, React",467
Startup_6191,2005,Germany,AI,Series B,4.389,40,4.1931,12.247,6,No,No,2.67,"Java, Spring",24093
Startup_6192,2011,Canada,AI,Series C,0.8335,33,2.0124,5.3428,3,No,No,0.3593,"Python, AI",15625
Startup_6193,2006,UK,Tech,Series A,2.3055,31,5.244,6.3541,7,No,No,3.0749,"PHP, Laravel",50000
Startup_6194,2001,China,Logistics,Series B,3.0482,44,6.976,21.3619,9,No,No,2.3248,"C++, ML",12843
Startup_6195,2022,Germany,FoodTech,Series B,3.4747,34,6.6384,11.7222,9,No,No,2.113,"Node.js, React",44617
Startup_6196,2019,Australia,AI,IPO,1.9462,50,3.4423,7.6271,5,No,No,2.0756,"Java, Spring",1407
Startup_6197,2007,India,FinTech,IPO,4.352,7,7.7003,22.3139,9,No,No,4.4195,"PHP, Laravel",15291
Startup_6198,2015,India,EdTech,Seed,2.8632,49,6.2107,14.5118,8,Yes,No,2.8742,"C++, ML",12906
Startup_6199,2018,France,E-commerce,Series A,2.2256,23,4.1228,9.4747,6,No,No,0.7615,"PHP, Laravel",20527
Startup_6200,2008,Brazil,E-commerce,Series B,0.3828,46,1.4,1.9082,2,No,No,0.3043,"C++, ML",48097
Startup_6201,2020,France,AI,Series C,2.3502,7,3.4873,7.0813,5,No,No,1.319,"Python, AI",34184
Startup_6202,2011,Germany,FoodTech,IPO,4.1126,25,4.1076,12.8448,6,No,No,1.6598,"PHP, Laravel",49429
Startup_6203,2009,Germany,Gaming,IPO,3.092,3,4.4839,14.7079,6,No,No,1.7124,"PHP, Laravel",16890
Startup_6204,2003,UK,Tech,Series C,4.1692,38,5.6403,12.2912,8,No,No,0.299,"PHP, Laravel",49680
Startup_6205,2013,USA,E-commerce,IPO,2.4954,20,3.5022,7.8345,5,No,No,1.8311,"Python, AI",28309
Startup_6206,2016,France,E-commerce,Series A,0.6364,34,2.1928,6.1887,3,No,No,1.0199,"Java, Spring",11710
Startup_6207,2012,China,Gaming,Series A,0.1175,49,0.9917,3.4544,1,No,No,0.001,"C++, ML",46482
Startup_6208,2015,USA,EdTech,Series A,1.5509,44,1.8051,3.3571,3,No,No,0.4264,"PHP, Laravel",20124
Startup_6209,2016,Japan,Tech,IPO,3.5051,44,4.1483,9.5876,6,Yes,No,0.918,"Python, AI",36047
Startup_6210,2004,India,EdTech,IPO,3.9618,30,5.9725,18.3683,8,No,No,2.935,"Java, Spring",18176
Startup_6211,2022,USA,E-commerce,IPO,1.514,17,2.3215,6.0325,3,No,No,0.0577,"C++, ML",14449
Startup_6212,2009,USA,AI,Series A,2.5035,10,4.5026,6.5817,6,No,No,1.9694,"Python, AI",29576
Startup_6213,2014,Brazil,Energy,Series A,2.1345,35,2.662,7.0213,4,No,No,0.3601,"C++, ML",31598
Startup_6214,2002,France,Energy,Seed,2.0821,20,4.721,7.0867,7,No,No,1.5859,"PHP, Laravel",5426
Startup_6215,2014,China,Tech,Series B,1.1952,18,2.3245,5.2846,3,Yes,No,1.1948,"Java, Spring",16810
Startup_6216,2019,Japan,EdTech,Series C,0.725,45,1.7516,4.3631,2,No,No,0.5195,"Python, AI",20417
Startup_6217,2017,Germany,FinTech,IPO,1.0236,44,2.3201,7.1675,3,No,No,0.4591,"Java, Spring",49990
Startup_6218,2012,China,FoodTech,Series A,0.3239,27,1.1337,2.5206,1,No,No,0.3857,"PHP, Laravel",3721
Startup_6219,2005,China,Healthcare,Series B,1.0307,49,1.2591,2.1879,2,No,No,0.8446,"Java, Spring",48423
Startup_6220,2000,Japan,Tech,Seed,0.0955,36,0.9358,1.5773,1,No,No,0.4184,"Java, Spring",43860
Startup_6221,2013,India,Healthcare,Seed,3.1549,23,4.8819,15.5989,7,No,No,2.6821,"Node.js, React",4937
Startup_6222,2020,Brazil,E-commerce,Series B,1.6161,32,2.4209,3.7589,3,No,No,1.0375,"Java, Spring",16509
Startup_6223,2019,USA,E-commerce,Series C,4.8671,10,10.3213,21.021,10,No,No,5.2987,"C++, ML",19987
Startup_6224,2004,India,Logistics,Series C,1.0089,11,2.2305,3.5955,3,No,No,0.4485,"Python, AI",29959
Startup_6225,2000,USA,Energy,Series A,1.7619,38,5.5894,16.1125,8,No,No,1.1831,"Node.js, React",18895
Startup_6226,2000,China,EdTech,Series B,1.8213,6,3.7142,8.273,5,No,No,2.0038,"Python, AI",12917
Startup_6227,2002,UK,Tech,Seed,0.0918,41,0.9077,1.8895,1,No,No,0.001,"Python, AI",50000
Startup_6228,2006,Japan,EdTech,Series B,4.2041,47,5.1776,11.008,7,No,No,0.1712,"PHP, Laravel",50000
Startup_6229,2000,India,EdTech,Series A,0.2084,34,1.0431,3.1595,1,No,No,0.2859,"PHP, Laravel",556
Startup_6230,2013,UK,Logistics,IPO,4.7039,36,6.28,16.5198,8,Yes,No,0.5424,"Node.js, React",24992
Startup_6231,2021,Australia,E-commerce,Series B,4.4658,37,7.7371,21.6646,9,No,No,3.7212,"PHP, Laravel",24284
Startup_6232,2001,Japan,Logistics,Series A,2.7008,17,2.5087,8.0356,4,No,No,1.1761,"PHP, Laravel",9204
Startup_6233,2009,Japan,Tech,Seed,2.7408,40,5.7982,18.4665,8,No,No,2.9976,"PHP, Laravel",46479
Startup_6234,2009,Germany,FoodTech,Series C,3.2862,40,5.8791,11.53,8,No,No,2.8757,"Python, AI",13618
Startup_6235,2009,China,FoodTech,IPO,1.9659,12,3.8802,13.9254,5,Yes,No,0.3321,"Node.js, React",19470
Startup_6236,2011,UK,E-commerce,Seed,3.2538,21,3.6388,4.0145,5,No,No,1.4536,"Python, AI",43299
Startup_6237,2014,Australia,FoodTech,IPO,0.2716,40,1.2409,2.3094,1,No,No,0.8923,"C++, ML",34309
Startup_6238,2002,USA,AI,Series B,0.3175,19,1.262,4.1484,2,No,No,0.3033,"Python, AI",50000
Startup_6239,2020,India,FoodTech,Series B,2.3133,3,2.5901,4.8917,4,No,No,1.5692,"C++, ML",42438
Startup_6240,2014,Brazil,Tech,Seed,2.7706,18,3.484,6.3873,5,No,No,1.3159,"Java, Spring",48531
Startup_6241,2012,Australia,Energy,Series B,4.4447,19,8.8288,17.2656,10,No,No,0.4738,"Java, Spring",39204
Startup_6242,2000,France,EdTech,Seed,0.5681,47,1.3524,3.3745,2,No,No,0.6021,"C++, ML",45746
Startup_6243,2011,France,Gaming,Series B,4.1221,6,5.9243,12.5221,8,Yes,No,0.7733,"C++, ML",33657
Startup_6244,2019,Australia,Gaming,Series A,1.0897,16,2.9506,8.5092,4,No,No,0.1895,"Python, AI",37206
Startup_6245,2000,France,FinTech,Series A,2.0007,8,2.4151,8.2936,3,Yes,No,1.4279,"C++, ML",6486
Startup_6246,2013,China,E-commerce,Series C,1.6172,48,4.4426,12.4693,6,No,No,2.3226,"Node.js, React",46671
Startup_6247,2004,Brazil,AI,Seed,2.0308,18,3.2632,5.6487,5,No,No,0.9519,"Java, Spring",50000
Startup_6248,2016,Germany,Gaming,IPO,0.795,48,1.5148,4.9047,2,No,No,0.323,"Java, Spring",46595
Startup_6249,2012,India,E-commerce,Series A,2.5427,43,5.3771,9.9507,7,No,No,1.4552,"C++, ML",4648
Startup_6250,2011,China,FinTech,Series C,4.0181,39,7.0431,10.0473,9,No,No,1.7845,"PHP, Laravel",24892
Startup_6251,2003,France,Energy,Seed,2.2356,49,4.1276,6.5369,6,No,No,0.9793,"PHP, Laravel",12767
Startup_6252,2019,USA,FinTech,IPO,2.4785,49,3.5246,8.44,5,No,No,0.8226,"C++, ML",43166
Startup_6253,2021,Brazil,EdTech,Seed,4.2514,12,6.9986,9.6721,9,No,No,2.8569,"Node.js, React",19644
Startup_6254,2020,Brazil,Energy,Series A,3.545,45,2.4401,3.3476,3,No,No,1.4947,"PHP, Laravel",22248
Startup_6255,2008,China,FoodTech,IPO,2.4777,10,4.3376,8.2355,6,No,No,0.8943,"C++, ML",22962
Startup_6256,2002,USA,EdTech,Series B,1.3256,7,3.1037,5.7486,4,No,No,0.4174,"Node.js, React",13147
Startup_6257,2015,Brazil,Logistics,Series C,4.4304,46,3.5168,9.6399,5,No,No,1.7564,"Node.js, React",26934
Startup_6258,2006,USA,Healthcare,Series A,2.9063,1,3.8078,12.0182,5,No,No,1.6451,"Python, AI",46173
Startup_6259,2021,Germany,FinTech,Seed,1.1447,49,1.9759,5.675,3,No,No,1.1315,"Node.js, React",0
Startup_6260,2009,Canada,Tech,Seed,1.3821,36,1.8209,3.4435,3,No,No,0.2557,"PHP, Laravel",17096
Startup_6261,2011,Japan,Gaming,IPO,4.0255,21,2.5258,4.142,4,No,No,0.6577,"PHP, Laravel",39448
Startup_6262,2019,France,Tech,Series C,0.2685,37,1.0397,3.4825,1,No,No,0.2606,"C++, ML",35444
Startup_6263,2007,Japan,FinTech,Series A,4.9609,24,7.5121,9.2459,9,No,No,2.7169,"C++, ML",17751
Startup_6264,2020,USA,Logistics,Seed,0.6952,25,2.1297,6.6239,3,No,No,0.7981,"Node.js, React",50000
Startup_6265,2022,Germany,Gaming,Series B,3.9905,7,3.2031,5.6561,5,No,No,1.2296,"Java, Spring",12850
Startup_6266,2010,Germany,FoodTech,Series A,2.0041,42,4.0991,14.7843,6,No,No,0.4744,"Python, AI",28229
Startup_6267,2000,UK,AI,Series B,2.4865,17,4.5383,8.8854,6,No,No,1.5805,"Java, Spring",10660
Startup_6268,2012,USA,EdTech,IPO,4.4092,29,11.0393,23.7085,10,No,No,4.4919,"Node.js, React",45425
Startup_6269,2006,Canada,Logistics,Series C,2.0939,30,4.4887,12.6286,6,Yes,No,1.5975,"Node.js, React",48732
Startup_6270,2000,Japan,FinTech,Series C,2.7106,7,5.1733,12.9121,7,Yes,No,2.0019,"Java, Spring",42718
Startup_6271,2003,China,Tech,Series B,0.294,33,1.3193,2.5824,2,No,No,0.2772,"Python, AI",38024
Startup_6272,2012,Australia,EdTech,Series C,0.0616,7,0.3194,0.748,1,No,No,0.1001,"Java, Spring",17583
Startup_6273,2002,France,E-commerce,IPO,1.2618,24,2.2033,6.4171,3,No,No,0.7496,"C++, ML",25726
Startup_6274,2012,Germany,Logistics,Series A,3.4189,11,7.4171,11.0408,9,No,No,1.9044,"PHP, Laravel",38900
Startup_6275,2022,USA,AI,Series A,0.6503,9,0.6281,0.6442,1,No,No,0.1147,"C++, ML",17915
Startup_6276,2017,Germany,Logistics,Series A,0.6131,12,1.1185,2.3899,1,No,No,0.2344,"PHP, Laravel",22926
Startup_6277,2018,Japan,Tech,Seed,2.0843,35,2.527,3.6863,4,No,No,1.4843,"Node.js, React",7442
Startup_6278,2022,India,Gaming,Seed,3.2568,4,5.4186,15.0756,7,No,No,1.1974,"Python, AI",37229
Startup_6279,2010,Brazil,Logistics,IPO,3.5748,36,5.4006,9.6204,7,No,No,0.5305,"Java, Spring",50000
Startup_6280,2012,USA,EdTech,Seed,0.9333,28,2.4201,5.5094,3,No,No,1.5685,"Python, AI",0
Startup_6281,2021,China,Tech,IPO,0.444,13,1.0773,1.6003,1,No,No,0.001,"Java, Spring",31361
Startup_6282,2011,China,Healthcare,Series B,4.705,23,4.0758,9.7578,6,No,No,0.5295,"C++, ML",23563
Startup_6283,2003,Canada,FoodTech,Seed,1.3403,19,1.5848,2.1821,2,No,No,0.3004,"C++, ML",48892
Startup_6284,2022,Germany,E-commerce,IPO,4.2741,42,7.1962,8.971,9,No,No,3.3827,"Java, Spring",30899
Startup_6285,2019,UK,Healthcare,Series A,4.3243,37,5.6146,7.4081,8,No,No,1.0135,"Python, AI",16590
Startup_6286,2007,Canada,EdTech,Series A,3.874,39,5.5788,18.175,8,No,No,1.926,"Java, Spring",6258
Startup_6287,2008,Germany,FoodTech,Series C,0.8857,24,2.4161,3.5838,3,No,No,0.9127,"Node.js, React",43818
Startup_6288,2002,UK,Gaming,Series A,4.1179,16,8.2517,23.8271,10,No,No,1.1713,"C++, ML",15682
Startup_6289,2002,Germany,FoodTech,Seed,3.8578,33,10.0298,12.9726,10,No,No,2.1247,"Node.js, React",25469
Startup_6290,2020,Germany,FoodTech,Series B,3.0038,12,4.4386,6.3416,6,No,No,2.3508,"C++, ML",29644
Startup_6291,2004,UK,FinTech,Series A,1.7192,34,2.8097,7.1369,4,No,No,0.5698,"C++, ML",33631
Startup_6292,2005,Brazil,FoodTech,IPO,1.3494,7,2.5618,6.3229,4,No,No,0.3398,"PHP, Laravel",29697
Startup_6293,2008,Canada,AI,Series A,0.6534,11,1.1764,3.7321,1,Yes,No,0.001,"Node.js, React",0
Startup_6294,2003,China,EdTech,Series C,2.5733,31,3.94,13.335,6,No,No,1.6598,"Node.js, React",28351
Startup_6295,2008,France,Logistics,Seed,2.947,29,4.8622,15.9714,7,No,No,2.366,"PHP, Laravel",39675
Startup_6296,2003,Brazil,AI,Seed,1.8287,13,4.6897,12.3468,7,Yes,No,0.9324,"Python, AI",28113
Startup_6297,2002,Brazil,Tech,IPO,2.403,31,5.2098,11.713,7,No,No,1.8188,"Node.js, React",48895
Startup_6298,2018,Germany,FinTech,IPO,1.8494,2,3.6,7.7418,5,No,No,0.3606,"Java, Spring",19922
Startup_6299,2009,China,FoodTech,Series A,3.223,39,8.2251,27.9661,10,No,No,1.8351,"PHP, Laravel",34702
Startup_6300,2018,China,Gaming,Series A,4.5112,15,9.2901,24.6893,10,No,No,0.763,"Node.js, React",18505
Startup_6301,2011,Germany,E-commerce,IPO,0.8614,11,1.1843,2.9736,1,No,No,0.9514,"Python, AI",31634
Startup_6302,2007,India,FoodTech,Series C,1.938,34,4.5489,7.9775,6,No,No,1.1965,"Node.js, React",35943
Startup_6303,2001,Germany,FoodTech,Series B,0.7473,39,2.2994,3.1044,3,Yes,No,1.2069,"C++, ML",13398
Startup_6304,2011,Canada,FoodTech,Series A,3.1435,4,5.8918,20.3886,8,No,No,2.8273,"Java, Spring",2974
Startup_6305,2019,China,AI,Series C,3.6579,11,5.5089,10.348,8,No,No,2.6967,"PHP, Laravel",7334
Startup_6306,2017,Australia,FoodTech,IPO,4.663,29,9.0078,19.5655,10,No,No,1.709,"C++, ML",48453
Startup_6307,2009,France,E-commerce,Series A,1.4304,2,2.2091,2.8076,3,No,No,0.7251,"Python, AI",7219
Startup_6308,2018,France,Gaming,Series B,4.7535,16,5.3176,16.4112,7,No,No,3.0724,"C++, ML",44473
Startup_6309,2008,UK,Logistics,Series C,0.3632,39,1.2118,1.6467,1,No,No,0.5821,"C++, ML",35940
Startup_6310,2014,Australia,E-commerce,Series B,3.0349,13,6.0557,19.1633,8,No,No,2.7599,"Python, AI",23389
Startup_6311,2021,Germany,EdTech,Seed,0.3328,37,1.144,1.6278,1,Yes,No,0.001,"C++, ML",22480
Startup_6312,2021,Australia,FinTech,Series C,4.4742,17,5.4313,16.5584,7,No,No,1.7078,"PHP, Laravel",11754
Startup_6313,2000,Canada,FinTech,IPO,2.6726,21,5.6351,16.1404,8,No,No,2.6766,"Node.js, React",4287
Startup_6314,2008,Australia,Gaming,Series C,3.3633,44,6.0619,10.1302,8,No,No,0.5574,"C++, ML",27682
Startup_6315,2009,USA,AI,Series C,4.1663,19,8.0313,19.7048,10,No,No,3.1864,"PHP, Laravel",19820
Startup_6316,2005,China,E-commerce,IPO,0.794,7,0.9586,1.7011,1,No,No,0.001,"Node.js, React",653
Startup_6317,2010,Canada,Logistics,Series B,0.241,38,1.2257,1.9011,1,No,No,0.001,"Node.js, React",21795
Startup_6318,2017,France,Tech,IPO,4.4005,8,5.4365,17.4444,7,No,No,1.4324,"C++, ML",32942
Startup_6319,2011,Germany,Tech,Seed,1.6089,13,2.0308,4.5741,3,No,No,0.4096,"PHP, Laravel",43115
Startup_6320,2017,Germany,Energy,Series A,0.6884,37,1.6542,3.4588,2,No,No,0.1731,"C++, ML",0
Startup_6321,2002,Japan,FoodTech,Series A,2.3689,2,5.2446,8.8961,7,No,No,2.3198,"Python, AI",5872
Startup_6322,2013,Brazil,EdTech,Series C,3.0116,41,4.7681,10.3728,7,No,No,1.1238,"Node.js, React",19323
Startup_6323,2004,Australia,FinTech,Series B,0.2033,11,0.9082,2.8037,1,No,No,0.001,"C++, ML",31589
Startup_6324,2017,Japan,EdTech,Series A,1.4107,24,1.3335,2.8807,2,No,No,0.8111,"Node.js, React",43518
Startup_6325,2004,India,Energy,Series C,0.2124,6,0.3764,1.2866,1,No,No,0.4667,"PHP, Laravel",39664
Startup_6326,2010,UK,Healthcare,Series C,2.1307,26,5.3088,17.2845,7,No,No,1.2818,"Java, Spring",21694
Startup_6327,2011,Brazil,E-commerce,IPO,4.4807,7,10.5065,17.9592,10,No,No,4.6338,"C++, ML",45322
Startup_6328,2015,France,Tech,Series C,4.9141,39,6.0491,9.6499,8,No,No,3.3345,"C++, ML",25281
Startup_6329,2015,China,Logistics,IPO,3.2034,19,5.4949,16.4288,8,No,No,0.4893,"Node.js, React",34276
Startup_6330,2000,USA,Tech,Series C,0.8501,6,1.7999,3.6586,2,No,No,0.2482,"PHP, Laravel",25504
Startup_6331,2008,Canada,Logistics,Seed,4.534,43,7.0765,7.889,9,No,No,2.1085,"Python, AI",22291
Startup_6332,2016,France,FinTech,IPO,2.6054,29,4.8428,8.5318,7,No,No,1.1338,"PHP, Laravel",50000
Startup_6333,2006,Japan,Gaming,Series A,0.8111,43,2.0166,5.102,3,No,No,1.1907,"C++, ML",28226
Startup_6334,2014,India,EdTech,Series B,4.6125,39,4.3017,12.9591,6,No,No,2.4511,"Python, AI",50000
Startup_6335,2002,India,Energy,Seed,3.7995,2,5.1225,7.5674,7,No,No,2.792,"PHP, Laravel",30233
Startup_6336,2014,China,FoodTech,IPO,3.6719,19,6.1101,8.8259,8,No,No,1.166,"Java, Spring",18770
Startup_6337,2022,Brazil,FoodTech,Series A,3.5604,4,5.6762,19.1829,8,Yes,No,1.3099,"Node.js, React",24008
Startup_6338,2005,China,Tech,Series C,1.0417,6,0.8832,2.5198,1,No,No,0.3764,"PHP, Laravel",25132
Startup_6339,2018,Germany,E-commerce,Seed,1.0945,49,2.8137,7.5255,4,No,No,0.9645,"PHP, Laravel",29758
Startup_6340,2022,Germany,Energy,Seed,3.4571,37,6.205,17.6632,8,No,No,0.7904,"Java, Spring",29409
Startup_6341,2009,Japan,Energy,Series A,1.1376,28,1.8341,4.1228,3,No,No,0.5837,"C++, ML",50000
Startup_6342,2009,USA,E-commerce,IPO,2.2214,30,6.0803,18.9024,8,No,No,1.4242,"Node.js, React",19738
Startup_6343,2018,Australia,FoodTech,Series C,3.9209,7,5.4574,11.1189,7,No,No,1.4019,"PHP, Laravel",47335
Startup_6344,2010,France,FoodTech,Series C,3.9306,9,5.6619,10.0825,8,No,No,3.1989,"Python, AI",18503
Startup_6345,2013,France,AI,Series A,2.2936,25,4.8638,13.5211,7,No,No,0.2671,"PHP, Laravel",21839
Startup_6346,2004,USA,Energy,Seed,3.9713,33,10.4734,22.1415,10,No,No,0.8106,"Node.js, React",40071
Startup_6347,2010,UK,E-commerce,Series B,4.2012,1,7.7719,28.0871,9,No,No,1.587,"PHP, Laravel",40717
Startup_6348,2001,UK,EdTech,Series A,3.2911,6,6.5181,13.5488,9,No,No,2.5137,"Java, Spring",50000
Startup_6349,2003,India,AI,Series C,1.1807,18,1.7377,5.842,2,No,No,0.001,"PHP, Laravel",19158
Startup_6350,2001,Germany,Energy,Series B,1.4064,10,2.5208,7.9454,4,No,No,0.5204,"PHP, Laravel",34298
Startup_6351,2018,Australia,FinTech,Series B,1.6085,28,2.7127,4.5698,4,No,No,0.9113,"Python, AI",19083
Startup_6352,2015,Canada,EdTech,Series A,0.6282,11,1.543,4.9526,2,Yes,No,0.7839,"Java, Spring",0
Startup_6353,2014,USA,Gaming,Series A,1.4021,33,3.4374,7.6899,5,No,No,0.2196,"Java, Spring",47133
Startup_6354,2017,France,FoodTech,Series C,1.0871,1,2.5579,8.6044,4,No,No,1.3978,"PHP, Laravel",39997
Startup_6355,2010,USA,Tech,Series A,2.3039,13,1.405,3.1646,2,Yes,No,0.2332,"Python, AI",28247
Startup_6356,2013,Australia,Logistics,Series A,4.5468,37,6.1821,17.6228,8,No,No,2.4016,"PHP, Laravel",48506
Startup_6357,2017,Australia,EdTech,Seed,0.5672,20,1.8196,4.1982,3,No,No,0.5607,"PHP, Laravel",23029
Startup_6358,2003,USA,Tech,Series B,3.6153,1,2.929,4.6012,4,No,No,0.0432,"Node.js, React",31300
Startup_6359,2019,Japan,Tech,Series A,3.4521,3,6.6842,10.0127,9,Yes,No,2.9497,"Node.js, React",12336
Startup_6360,2000,Canada,Gaming,IPO,0.524,18,1.6411,3.4545,2,No,No,0.001,"Python, AI",5973
Startup_6361,2011,India,Healthcare,IPO,4.6167,41,7.6591,22.6469,9,No,Yes,0.796,"C++, ML",29094
Startup_6362,2020,Brazil,EdTech,Series A,2.8639,14,2.7224,6.6282,4,No,No,0.5818,"Node.js, React",0
Startup_6363,2004,China,FoodTech,Series B,1.8504,31,3.4227,9.5717,5,No,No,1.2577,"C++, ML",7366
Startup_6364,2015,China,AI,Series A,3.7949,27,9.1756,16.0564,10,No,No,1.7165,"Java, Spring",27904
Startup_6365,2020,France,Logistics,Seed,1.324,17,3.5403,7.8642,5,No,No,0.5309,"Node.js, React",18451
Startup_6366,2003,Brazil,AI,Series B,3.4829,46,6.3684,9.1199,8,No,No,0.7734,"Node.js, React",12913
Startup_6367,2013,France,AI,IPO,0.2466,29,0.9889,3.0498,1,No,No,0.2529,"Python, AI",16557
Startup_6368,2007,India,E-commerce,Series A,4.2051,36,10.7547,36.4195,10,No,No,2.4133,"C++, ML",25710
Startup_6369,2020,Brazil,EdTech,IPO,2.2684,37,5.1292,11.0509,7,No,No,0.5093,"Node.js, React",13360
Startup_6370,2011,Japan,Energy,IPO,3.2016,26,4.0453,4.3618,6,No,No,0.0824,"Node.js, React",36975
Startup_6371,2006,India,Healthcare,IPO,1.1451,17,2.4493,3.9892,4,No,No,1.3776,"Python, AI",37637
Startup_6372,2013,Brazil,FoodTech,Seed,3.4015,22,6.2449,17.5579,8,No,No,3.0122,"Python, AI",50000
Startup_6373,2008,Australia,Healthcare,IPO,3.8726,25,5.2634,14.074,7,No,No,2.5555,"C++, ML",41304
Startup_6374,2003,USA,Logistics,Seed,2.3924,2,4.083,13.1794,6,No,Yes,2.3386,"Java, Spring",44864
Startup_6375,2017,Japan,E-commerce,Series A,3.1077,22,7.0184,11.1599,9,No,No,0.1345,"Java, Spring",49698
Startup_6376,2005,Australia,Logistics,Series A,2.3088,5,3.3087,9.8237,5,No,No,1.5655,"PHP, Laravel",33635
Startup_6377,2008,USA,Logistics,Seed,4.4758,4,9.5697,25.3407,10,No,No,2.4039,"Node.js, React",30142
Startup_6378,2020,Canada,Gaming,Series C,2.5145,36,2.3568,4.5373,3,No,No,0.9576,"C++, ML",26583
Startup_6379,2016,UK,AI,IPO,4.217,6,11.2247,27.5542,10,No,No,2.3163,"Node.js, React",24778
Startup_6380,2022,Canada,Gaming,Series A,4.0167,21,6.7597,11.9425,9,No,No,2.0677,"C++, ML",19460
Startup_6381,2017,Brazil,Energy,IPO,2.082,13,4.6755,10.4494,7,No,No,1.2671,"C++, ML",7885
Startup_6382,2013,UK,Healthcare,IPO,1.1889,37,2.7088,8.7194,4,No,No,0.7262,"C++, ML",19931
Startup_6383,2007,India,Gaming,Series A,2.0601,25,2.9294,6.6475,4,No,No,1.5749,"Node.js, React",35434
Startup_6384,2004,Japan,Tech,Series A,4.1398,26,6.8364,21.3687,9,No,No,3.1693,"Python, AI",45267
Startup_6385,2007,China,Tech,Series C,1.1768,39,1.4412,3.9498,2,No,No,0.9148,"Node.js, React",23189
Startup_6386,2017,UK,FoodTech,Series A,2.646,20,5.4797,9.361,7,No,No,2.1322,"C++, ML",29198
Startup_6387,2020,France,Logistics,Series C,4.0402,33,7.2272,18.931,9,No,No,1.9275,"PHP, Laravel",36274
Startup_6388,2007,Brazil,Energy,IPO,1.7997,14,2.9892,6.5075,4,No,No,0.2188,"Java, Spring",38081
Startup_6389,2011,India,E-commerce,IPO,3.2289,36,6.8505,15.8617,9,No,No,4.5313,"C++, ML",26638
Startup_6390,2005,USA,Healthcare,IPO,1.2659,17,2.4581,3.4647,4,No,No,0.9314,"PHP, Laravel",0
Startup_6391,2021,Japan,Energy,IPO,0.5909,21,1.6851,3.6356,2,No,No,0.962,"Python, AI",26754
Startup_6392,2011,Germany,FinTech,Series A,3.9822,46,8.6714,11.2908,10,No,No,2.1768,"C++, ML",17945
Startup_6393,2013,Brazil,E-commerce,Series B,0.5399,16,1.1736,1.5547,1,No,No,0.2121,"PHP, Laravel",33889
